status, name, type, state, url,enlistedDate, counties, petetionDetails, spcode
E,"Blossom, tubercled (pearlymussel)",animal,GA,,06/14/1976,"Colbert_AL|Lauderdale_AL|","",F003
E,"Clubshell, ovate",animal,GA,,03/17/1993,"Bibb_AL|Blount_AL|Bullock_AL|Calhoun_AL|Chambers_AL|Cherokee_AL|Chilton_AL|Choctaw_AL|Clay_AL|Cleburne_AL|Coosa_AL|Cullman_AL|Dallas_AL|DeKalb_AL|Elmore_AL|Etowah_AL|Fayette_AL|Franklin_AL|Greene_AL|Hale_AL|Jefferson_AL|Lamar_AL|Lawrence_AL|Lee_AL|Macon_AL|Marengo_AL|Marion_AL|Marshall_AL|Monroe_AL|Perry_AL|Pickens_AL|Russell_AL|St. Clair_AL|Shelby_AL|Sumter_AL|Talladega_AL|Tallapoosa_AL|Tuscaloosa_AL|Walker_AL|Wilcox_AL|Winston_AL|Fannin_GA|Gilmer_GA|Murray_GA|Whitfield_GA|Clay_MS|Itawamba_MS|Kemper_MS|Lowndes_MS|Monroe_MS|Noxubee_MS|Bradley_TN|Polk_TN|","",F035
E,"Clubshell, southern",animal,GA,https://ecos.fws.gov/docs/species_images/doc4927-250px-thumbnail.jpg,03/17/1993,"Autauga_AL|Baldwin_AL|Bibb_AL|Blount_AL|Bullock_AL|Butler_AL|Calhoun_AL|Cherokee_AL|Chilton_AL|Choctaw_AL|Clarke_AL|Clay_AL|Cleburne_AL|Conecuh_AL|Coosa_AL|Crenshaw_AL|Dallas_AL|DeKalb_AL|Elmore_AL|Escambia_AL|Etowah_AL|Fayette_AL|Franklin_AL|Greene_AL|Hale_AL|Jefferson_AL|Lamar_AL|Lee_AL|Lowndes_AL|Macon_AL|Marengo_AL|Marion_AL|Mobile_AL|Monroe_AL|Montgomery_AL|Perry_AL|Pickens_AL|Russell_AL|St. Clair_AL|Shelby_AL|Sumter_AL|Talladega_AL|Tallapoosa_AL|Tuscaloosa_AL|Walker_AL|Washington_AL|Wilcox_AL|Winston_AL|Bartow_GA|Chattooga_GA|Cherokee_GA|Fannin_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Murray_GA|Pickens_GA|Polk_GA|Walker_GA|Whitfield_GA|Clay_MS|Itawamba_MS|Kemper_MS|Lowndes_MS|Monroe_MS|Noxubee_MS|Bradley_TN|Polk_TN|","",F036
E,"Darter, amber",animal,GA,,08/05/1985,"Bartow_GA|Cherokee_GA|Dawson_GA|Fannin_GA|Forsyth_GA|Gilmer_GA|Gordon_GA|Lumpkin_GA|Murray_GA|Pickens_GA|Union_GA|Walker_GA|Whitfield_GA|Bradley_TN|Polk_TN|","",E05F
T,"Darter, Cherokee",animal,GA,https://ecos.fws.gov/docs/species_images/doc4496-250px-thumbnail.jpg,12/20/1994,"Bartow_GA|Cherokee_GA|Cobb_GA|Dawson_GA|Fannin_GA|Forsyth_GA|Fulton_GA|Lumpkin_GA|Paulding_GA|Pickens_GA|Polk_GA|Union_GA|","",E03J
E,"Darter, Etowah",animal,GA,,12/20/1994,"Bartow_GA|Cherokee_GA|Dawson_GA|Fannin_GA|Forsyth_GA|Gilmer_GA|Lumpkin_GA|Paulding_GA|Pickens_GA|Polk_GA|Union_GA|","",E089
T,"Darter, goldline",animal,GA,https://ecos.fws.gov/docs/species_images/doc4527-250px-thumbnail.jpg,04/22/1992,"Bibb_AL|Chilton_AL|Jefferson_AL|Perry_AL|Shelby_AL|Tuscaloosa_AL|Dawson_GA|Fannin_GA|Gilmer_GA|Gordon_GA|Murray_GA|Pickens_GA|Bradley_TN|Polk_TN|","",E05S
T,"Darter, snail",animal,GA,,11/10/1975,"Colbert_AL|Franklin_AL|Jackson_AL|Limestone_AL|Madison_AL|Marshall_AL|Catoosa_GA|Tishomingo_MS|Bledsoe_TN|Blount_TN|Bradley_TN|Cocke_TN|Giles_TN|Grainger_TN|Greene_TN|Grundy_TN|Hamblen_TN|Hamilton_TN|Hawkins_TN|Jefferson_TN|Knox_TN|Lawrence_TN|Loudon_TN|McMinn_TN|Marion_TN|Meigs_TN|Monroe_TN|Polk_TN|Rhea_TN|Roane_TN|Sequatchie_TN|Sevier_TN|Union_TN|","",E010
T,"Darter, trispot",animal,GA,,01/28/2019,"","04/20/2010_Listing: Threatened or EndangeredAPA: Designate Critical Habitat|",E05G
E,"Kidneyshell, triangular",animal,GA,,03/17/1993,"Bibb_AL|Blount_AL|Calhoun_AL|Cherokee_AL|Chilton_AL|Clay_AL|Cleburne_AL|Coosa_AL|Elmore_AL|Etowah_AL|Fayette_AL|Franklin_AL|Jefferson_AL|Lawrence_AL|Marshall_AL|St. Clair_AL|Shelby_AL|Talladega_AL|Tallapoosa_AL|Tuscaloosa_AL|Walker_AL|Winston_AL|Bartow_GA|Chattooga_GA|Cherokee_GA|Fannin_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Murray_GA|Pickens_GA|Walker_GA|Whitfield_GA|Bradley_TN|Polk_TN|","",F037
T,"Knot, red",animal,GA,https://ecos.fws.gov/docs/species_images/doc3682-250px-thumbnail.jpg,01/12/2015,"Baldwin_AL|Mobile_AL|Desha_AR|Lonoke_AR|Prairie_AR|White_AR|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Kent_DE|New Castle_DE|Sussex_DE|Alachua_FL|Baker_FL|Bay_FL|Bradford_FL|Brevard_FL|Broward_FL|Charlotte_FL|Citrus_FL|Clay_FL|Collier_FL|Columbia_FL|Dixie_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gilchrist_FL|Gulf_FL|Hamilton_FL|Hernando_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lafayette_FL|Lake_FL|Lee_FL|Levy_FL|Madison_FL|Manatee_FL|Marion_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Orange_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|Putnam_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Seminole_FL|Sumter_FL|Suwannee_FL|Taylor_FL|Union_FL|Volusia_FL|Wakulla_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Cook_IL|Lake_IL|Lake_IN|Barton_KS|Reno_KS|Rice_KS|Stafford_KS|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Androscoggin_ME|Cumberland_ME|Hancock_ME|Knox_ME|Lincoln_ME|Penobscot_ME|Sagadahoc_ME|Washington_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Middlesex_MA|Nantucket_MA|Norfolk_MA|Plymouth_MA|Suffolk_MA|Alcona_MI|Alger_MI|Allegan_MI|Alpena_MI|Antrim_MI|Arenac_MI|Baraga_MI|Bay_MI|Benzie_MI|Berrien_MI|Charlevoix_MI|Cheboygan_MI|Chippewa_MI|Delta_MI|Emmet_MI|Gogebic_MI|Grand Traverse_MI|Houghton_MI|Huron_MI|Iosco_MI|Keweenaw_MI|Leelanau_MI|Luce_MI|Mackinac_MI|Macomb_MI|Manistee_MI|Marquette_MI|Mason_MI|Menominee_MI|Midland_MI|Monroe_MI|Muskegon_MI|Oceana_MI|Ontonagon_MI|Ottawa_MI|Presque Isle_MI|Saginaw_MI|St. Clair_MI|Sanilac_MI|Schoolcraft_MI|Tuscola_MI|Van Buren_MI|Wayne_MI|Aitkin_MN|Carlton_MN|Cook_MN|Itasca_MN|Lake_MN|Pine_MN|St. Louis_MN|Hancock_MS|Harrison_MS|Jackson_MS|Andrew_MO|Atchison_MO|Boone_MO|Buchanan_MO|Callaway_MO|Cape Girardeau_MO|Carroll_MO|Chariton_MO|Clark_MO|Clay_MO|Cole_MO|Cooper_MO|Franklin_MO|Gasconade_MO|Holt_MO|Howard_MO|Jackson_MO|Jefferson_MO|Lafayette_MO|Lewis_MO|Lincoln_MO|Marion_MO|Mississippi_MO|Moniteau_MO|Montgomery_MO|New Madrid_MO|Osage_MO|Pemiscot_MO|Perry_MO|Pike_MO|Platte_MO|Ralls_MO|Ray_MO|St. Charles_MO|Ste. Genevieve_MO|St. Louis_MO|Saline_MO|Scott_MO|Stoddard_MO|Warren_MO|Cascade_MT|Fallon_MT|Garfield_MT|Golden Valley_MT|Lewis and Clark_MT|Liberty_MT|Madison_MT|Musselshell_MT|Phillips_MT|Roosevelt_MT|Rosebud_MT|Sheridan_MT|Teton_MT|Valley_MT|Yellowstone_MT|Adams_NE|Box Butte_NE|Douglas_NE|Dundy_NE|Hamilton_NE|Keith_NE|Lancaster_NE|Lincoln_NE|McPherson_NE|Pawnee_NE|Phelps_NE|Platte_NE|Scotts Bluff_NE|York_NE|Rockingham_NH|Strafford_NH|Atlantic_NJ|Burlington_NJ|Camden_NJ|Cape May_NJ|Cumberland_NJ|Gloucester_NJ|Middlesex_NJ|Monmouth_NJ|Ocean_NJ|Salem_NJ|Kings_NY|Nassau_NY|Queens_NY|Suffolk_NY|Beaufort_NC|Bertie_NC|Brunswick_NC|Camden_NC|Carteret_NC|Chowan_NC|Craven_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pasquotank_NC|Pender_NC|Perquimans_NC|Tyrrell_NC|Washington_NC|Benson_ND|Burke_ND|Burleigh_ND|Divide_ND|Dunn_ND|Eddy_ND|Emmons_ND|Foster_ND|Kidder_ND|McHenry_ND|McIntosh_ND|McKenzie_ND|McLean_ND|Mercer_ND|Morton_ND|Mountrail_ND|Oliver_ND|Pierce_ND|Renville_ND|Sheridan_ND|Sioux_ND|Stutsman_ND|Ward_ND|Wells_ND|Williams_ND|Ashtabula_OH|Cuyahoga_OH|Erie_OH|Lake_OH|Lorain_OH|Lucas_OH|Ottawa_OH|Sandusky_OH|Adair_OK|Alfalfa_OK|Atoka_OK|Beaver_OK|Beckham_OK|Blaine_OK|Bryan_OK|Caddo_OK|Canadian_OK|Carter_OK|Cherokee_OK|Choctaw_OK|Cimarron_OK|Cleveland_OK|Coal_OK|Comanche_OK|Cotton_OK|Craig_OK|Creek_OK|Custer_OK|Delaware_OK|Dewey_OK|Ellis_OK|Garfield_OK|Garvin_OK|Grady_OK|Grant_OK|Greer_OK|Harmon_OK|Harper_OK|Haskell_OK|Hughes_OK|Jackson_OK|Jefferson_OK|Johnston_OK|Kay_OK|Kingfisher_OK|Kiowa_OK|Latimer_OK|Le Flore_OK|Lincoln_OK|Logan_OK|Love_OK|McClain_OK|McCurtain_OK|McIntosh_OK|Major_OK|Marshall_OK|Mayes_OK|Murray_OK|Muskogee_OK|Noble_OK|Nowata_OK|Okfuskee_OK|Oklahoma_OK|Okmulgee_OK|Osage_OK|Ottawa_OK|Pawnee_OK|Payne_OK|Pittsburg_OK|Pontotoc_OK|Pottawatomie_OK|Pushmataha_OK|Roger Mills_OK|Rogers_OK|Seminole_OK|Sequoyah_OK|Stephens_OK|Texas_OK|Tillman_OK|Tulsa_OK|Wagoner_OK|Washington_OK|Washita_OK|Woods_OK|Woodward_OK|Erie_PA|Bristol_RI|Kent_RI|Newport_RI|Providence_RI|Washington_RI|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Aurora_SD|Beadle_SD|Bennett_SD|Bon Homme_SD|Brookings_SD|Brown_SD|Brule_SD|Buffalo_SD|Butte_SD|Campbell_SD|Charles Mix_SD|Clark_SD|Clay_SD|Codington_SD|Corson_SD|Custer_SD|Davison_SD|Day_SD|Deuel_SD|Dewey_SD|Douglas_SD|Edmunds_SD|Fall River_SD|Faulk_SD|Grant_SD|Gregory_SD|Haakon_SD|Hamlin_SD|Hand_SD|Hanson_SD|Harding_SD|Hughes_SD|Hutchinson_SD|Hyde_SD|Jackson_SD|Jerauld_SD|Jones_SD|Kingsbury_SD|Lake_SD|Lawrence_SD|Lincoln_SD|Lyman_SD|McCook_SD|McPherson_SD|Marshall_SD|Meade_SD|Mellette_SD|Miner_SD|Minnehaha_SD|Moody_SD|Pennington_SD|Perkins_SD|Potter_SD|Roberts_SD|Sanborn_SD|Spink_SD|Stanley_SD|Sully_SD|Todd_SD|Tripp_SD|Turner_SD|Union_SD|Walworth_SD|Yankton_SD|Ziebach_SD|Anderson_TX|Andrews_TX|Angelina_TX|Aransas_TX|Archer_TX|Armstrong_TX|Atascosa_TX|Austin_TX|Bailey_TX|Bandera_TX|Bastrop_TX|Baylor_TX|Bee_TX|Bell_TX|Bexar_TX|Blanco_TX|Borden_TX|Bosque_TX|Bowie_TX|Brazoria_TX|Brazos_TX|Brewster_TX|Briscoe_TX|Brooks_TX|Brown_TX|Burleson_TX|Burnet_TX|Caldwell_TX|Calhoun_TX|Callahan_TX|Cameron_TX|Camp_TX|Carson_TX|Cass_TX|Castro_TX|Chambers_TX|Cherokee_TX|Childress_TX|Clay_TX|Cochran_TX|Coke_TX|Coleman_TX|Collin_TX|Collingsworth_TX|Colorado_TX|Comal_TX|Comanche_TX|Concho_TX|Cooke_TX|Coryell_TX|Cottle_TX|Crane_TX|Crockett_TX|Crosby_TX|Culberson_TX|Dallam_TX|Dallas_TX|Dawson_TX|Deaf Smith_TX|Delta_TX|Denton_TX|DeWitt_TX|Dickens_TX|Dimmit_TX|Donley_TX|Duval_TX|Eastland_TX|Ector_TX|Edwards_TX|Ellis_TX|El Paso_TX|Erath_TX|Falls_TX|Fannin_TX|Fayette_TX|Fisher_TX|Floyd_TX|Foard_TX|Fort Bend_TX|Franklin_TX|Freestone_TX|Frio_TX|Gaines_TX|Galveston_TX|Garza_TX|Gillespie_TX|Glasscock_TX|Goliad_TX|Gonzales_TX|Gray_TX|Grayson_TX|Gregg_TX|Grimes_TX|Guadalupe_TX|Hale_TX|Hall_TX|Hamilton_TX|Hansford_TX|Hardeman_TX|Hardin_TX|Harris_TX|Harrison_TX|Hartley_TX|Haskell_TX|Hays_TX|Hemphill_TX|Henderson_TX|Hidalgo_TX|Hill_TX|Hockley_TX|Hood_TX|Hopkins_TX|Houston_TX|Howard_TX|Hudspeth_TX|Hunt_TX|Hutchinson_TX|Irion_TX|Jack_TX|Jackson_TX|Jasper_TX|Jeff Davis_TX|Jefferson_TX|Jim Hogg_TX|Jim Wells_TX|Johnson_TX|Jones_TX|Karnes_TX|Kaufman_TX|Kendall_TX|Kenedy_TX|Kent_TX|Kerr_TX|Kimble_TX|King_TX|Kinney_TX|Kleberg_TX|Knox_TX|Lamar_TX|Lamb_TX|Lampasas_TX|La Salle_TX|Lavaca_TX|Lee_TX|Leon_TX|Liberty_TX|Limestone_TX|Lipscomb_TX|Live Oak_TX|Llano_TX|Loving_TX|Lubbock_TX|Lynn_TX|McCulloch_TX|McLennan_TX|McMullen_TX|Madison_TX|Marion_TX|Martin_TX|Mason_TX|Matagorda_TX|Maverick_TX|Medina_TX|Menard_TX|Midland_TX|Milam_TX|Mills_TX|Mitchell_TX|Montague_TX|Montgomery_TX|Moore_TX|Morris_TX|Motley_TX|Nacogdoches_TX|Navarro_TX|Newton_TX|Nolan_TX|Nueces_TX|Ochiltree_TX|Oldham_TX|Orange_TX|Palo Pinto_TX|Panola_TX|Parker_TX|Parmer_TX|Pecos_TX|Polk_TX|Potter_TX|Presidio_TX|Rains_TX|Randall_TX|Reagan_TX|Real_TX|Red River_TX|Reeves_TX|Refugio_TX|Roberts_TX|Robertson_TX|Rockwall_TX|Runnels_TX|Rusk_TX|Sabine_TX|San Augustine_TX|San Jacinto_TX|San Patricio_TX|San Saba_TX|Schleicher_TX|Scurry_TX|Shackelford_TX|Shelby_TX|Sherman_TX|Smith_TX|Somervell_TX|Starr_TX|Stephens_TX|Sterling_TX|Stonewall_TX|Sutton_TX|Swisher_TX|Tarrant_TX|Taylor_TX|Terrell_TX|Terry_TX|Throckmorton_TX|Titus_TX|Tom Green_TX|Travis_TX|Trinity_TX|Tyler_TX|Upshur_TX|Upton_TX|Uvalde_TX|Val Verde_TX|Van Zandt_TX|Victoria_TX|Walker_TX|Waller_TX|Ward_TX|Washington_TX|Webb_TX|Wharton_TX|Wheeler_TX|Wichita_TX|Wilbarger_TX|Willacy_TX|Williamson_TX|Wilson_TX|Winkler_TX|Wise_TX|Wood_TX|Yoakum_TX|Young_TX|Zapata_TX|Zavala_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|Barbour_WV|Berkeley_WV|Boone_WV|Braxton_WV|Brooke_WV|Cabell_WV|Calhoun_WV|Clay_WV|Doddridge_WV|Fayette_WV|Gilmer_WV|Grant_WV|Greenbrier_WV|Hampshire_WV|Hancock_WV|Hardy_WV|Harrison_WV|Jackson_WV|Jefferson_WV|Kanawha_WV|Lewis_WV|Lincoln_WV|Logan_WV|McDowell_WV|Marion_WV|Marshall_WV|Mason_WV|Mercer_WV|Mineral_WV|Mingo_WV|Monongalia_WV|Monroe_WV|Morgan_WV|Nicholas_WV|Ohio_WV|Pendleton_WV|Pleasants_WV|Pocahontas_WV|Preston_WV|Putnam_WV|Raleigh_WV|Randolph_WV|Ritchie_WV|Roane_WV|Summers_WV|Taylor_WV|Tucker_WV|Tyler_WV|Upshur_WV|Wayne_WV|Webster_WV|Wetzel_WV|Wirt_WV|Wood_WV|Wyoming_WV|Ashland_WI|Brown_WI|Douglas_WI|Manitowoc_WI|Milwaukee_WI|Oconto_WI|Ozaukee_WI|Racine_WI|Jasper_SC|Oglala Lakota_SD|","05/07/2008_Listing: Threatened or Endangered|08/05/2005_Listing: Endangered|08/05/2005_Listing: Endangered|08/10/2004_Listing: Threatened|",B0DM
E,"Logperch, Conasauga",animal,GA,,08/05/1985,"Fannin_GA|Gilmer_GA|Murray_GA|Whitfield_GA|Bradley_TN|Polk_TN|","",E05H
T,"Manatee, West Indian",animal,GA,https://ecos.fws.gov/docs/species_images/doc3661-250px-thumbnail.jpg,03/11/1967,"Baldwin_AL|Mobile_AL|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Citrus_FL|Clay_FL|Collier_FL|DeSoto_FL|Dixie_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Glades_FL|Gulf_FL|Hendry_FL|Hernando_FL|Highlands_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lake_FL|Lee_FL|Leon_FL|Levy_FL|Manatee_FL|Marion_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Okeechobee_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|Putnam_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Seminole_FL|Taylor_FL|Volusia_FL|Wakulla_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Ascension_LA|Cameron_LA|East Baton Rouge_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Livingston_LA|Orleans_LA|Plaquemines_LA|St. Bernard_LA|St. Charles_LA|St. James_LA|St. John the Baptist_LA|St. Mary_LA|St. Tammany_LA|Tangipahoa_LA|Terrebonne_LA|Vermilion_LA|Hancock_MS|Harrison_MS|Jackson_MS|Beaufort_NC|Brunswick_NC|Carteret_NC|Craven_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pender_NC|Pitt_NC|Beaufort_SC|Charleston_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Harris_TX|Jackson_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Orange_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Aguada_PR|Aguadilla_PR|Añasco_PR|Arecibo_PR|Arroyo_PR|Barceloneta_PR|Bayamón_PR|Cabo Rojo_PR|Camuy_PR|Carolina_PR|Cataño_PR|Ceiba_PR|Culebra_PR|Dorado_PR|Fajardo_PR|Guánica_PR|Guayama_PR|Guayanilla_PR|Guaynabo_PR|Hatillo_PR|Humacao_PR|Isabela_PR|Juana Díaz_PR|Lajas_PR|Loíza_PR|Luquillo_PR|Manatí_PR|Maunabo_PR|Mayagüez_PR|Naguabo_PR|Patillas_PR|Peñuelas_PR|Ponce_PR|Quebradillas_PR|Rincón_PR|Río Grande_PR|Salinas_PR|San Juan_PR|Santa Isabel_PR|Toa Baja_PR|Vega Alta_PR|Vega Baja_PR|Vieques_PR|Yabucoa_PR|Yauco_PR|Colleton_SC|Berkeley_SC|","12/17/2012_Reclassify: Downlist threatened|08/29/2014_APA: Other|08/28/2014_APA: Other|07/22/2009_APA: Designate Critical Habitat|12/19/2008_APA: Designate Critical Habitat|",A007
T,"Moccasinshell, Alabama",animal,GA,https://ecos.fws.gov/docs/species_images/doc4907-250px-thumbnail.jpg,03/17/1993,"Bibb_AL|Blount_AL|Chilton_AL|Choctaw_AL|Dallas_AL|Elmore_AL|Etowah_AL|Fayette_AL|Franklin_AL|Greene_AL|Hale_AL|Jefferson_AL|Lamar_AL|Lawrence_AL|Marengo_AL|Marion_AL|Marshall_AL|Perry_AL|Pickens_AL|St. Clair_AL|Shelby_AL|Sumter_AL|Tuscaloosa_AL|Walker_AL|Winston_AL|Bartow_GA|Chattooga_GA|Cherokee_GA|Fannin_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Murray_GA|Pickens_GA|Walker_GA|Whitfield_GA|Clay_MS|Itawamba_MS|Kemper_MS|Lauderdale_MS|Lowndes_MS|Monroe_MS|Noxubee_MS|Bradley_TN|Polk_TN|","",F038
E,"Moccasinshell, Coosa",animal,GA,https://ecos.fws.gov/docs/species_images/doc4980-250px-thumbnail.jpg,03/17/1993,"Blount_AL|Calhoun_AL|Cherokee_AL|Clay_AL|Cleburne_AL|Coosa_AL|Elmore_AL|Etowah_AL|Jefferson_AL|St. Clair_AL|Shelby_AL|Talladega_AL|Tallapoosa_AL|Bartow_GA|Chattooga_GA|Fannin_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Murray_GA|Walker_GA|Whitfield_GA|Bradley_TN|Polk_TN|","",F039
E,"Moccasinshell, Gulf",animal,GA,https://ecos.fws.gov/docs/species_images/doc5169-250px-thumbnail.jpg,03/16/1998,"Geneva_AL|Houston_AL|Bay_FL|Calhoun_FL|Gulf_FL|Jackson_FL|Washington_FL|Baker_GA|Calhoun_GA|Chattahoochee_GA|Clay_GA|Clayton_GA|Colquitt_GA|Coweta_GA|Crawford_GA|Crisp_GA|Decatur_GA|Dooly_GA|Dougherty_GA|Early_GA|Fayette_GA|Fulton_GA|Grady_GA|Harris_GA|Henry_GA|Houston_GA|Lamar_GA|Lee_GA|Macon_GA|Marion_GA|Meriwether_GA|Miller_GA|Mitchell_GA|Monroe_GA|Muscogee_GA|Peach_GA|Pike_GA|Randolph_GA|Schley_GA|Seminole_GA|Spalding_GA|Stewart_GA|Sumter_GA|Talbot_GA|Taylor_GA|Terrell_GA|Turner_GA|Upson_GA|Webster_GA|Worth_GA|","",F03M
E,"Moccasinshell, Ochlockonee",animal,GA,,03/16/1998,"Gadsden_FL|Leon_FL|Colquitt_GA|Decatur_GA|Grady_GA|Mitchell_GA|Thomas_GA|Worth_GA|Franklin_FL|Liberty_FL|Wakulla_FL|","",F03N
T,"Moccasinshell, Suwannee",animal,GA,https://ecos.fws.gov/docs/species_images/doc5135-250px-thumbnail.jpg,11/07/2016,"Alachua_FL|Bradford_FL|Columbia_FL|Dixie_FL|Gilchrist_FL|Hamilton_FL|Lafayette_FL|Levy_FL|Madison_FL|Suwannee_FL|Union_FL|Brooks_GA|Lowndes_GA|","04/20/2010_Listing: Threatened or EndangeredAPA: Designate Critical Habitat|",F03T
E,"Monkeyface, Cumberland (pearlymussel)",animal,GA,,06/14/1976,"Colbert_AL|Lauderdale_AL|","",F00E
E,"Mucket, pink (pearlymussel)",animal,GA,https://ecos.fws.gov/docs/species_images/doc4977-250px-thumbnail.jpg,06/14/1976,"Colbert_AL|DeKalb_AL|Franklin_AL|Jackson_AL|Lauderdale_AL|Lawrence_AL|Limestone_AL|Madison_AL|Marshall_AL|Morgan_AL|Dade_GA|Massac_IL|Ballard_KY|Bath_KY|Boone_KY|Boyd_KY|Bracken_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Calloway_KY|Campbell_KY|Carroll_KY|Crittenden_KY|Cumberland_KY|Daviess_KY|Edmonson_KY|Fleming_KY|Gallatin_KY|Green_KY|Greenup_KY|Hancock_KY|Hart_KY|Henderson_KY|Hickman_KY|Jefferson_KY|Kenton_KY|Lewis_KY|Livingston_KY|Lyon_KY|McCracken_KY|Marshall_KY|Mason_KY|Nelson_KY|Nicholas_KY|Oldham_KY|Pendleton_KY|Robertson_KY|Rowan_KY|Russell_KY|Spencer_KY|Trigg_KY|Trimble_KY|Warren_KY|Wayne_KY|Morehouse_LA|Alcorn_MS|Tishomingo_MS|Butler_MO|Camden_MO|Carter_MO|Cedar_MO|Cole_MO|Crawford_MO|Franklin_MO|Gasconade_MO|Hickory_MO|Iron_MO|Jefferson_MO|Maries_MO|Miller_MO|Morgan_MO|Osage_MO|Phelps_MO|Polk_MO|Pulaski_MO|Reynolds_MO|Ripley_MO|St. Clair_MO|St. Louis_MO|Wayne_MO|Adams_OH|Athens_OH|Brown_OH|Clermont_OH|Gallia_OH|Hamilton_OH|Lawrence_OH|Meigs_OH|Morgan_OH|Scioto_OH|Washington_OH|Anderson_TN|Benton_TN|Bledsoe_TN|Blount_TN|Campbell_TN|Carroll_TN|Cheatham_TN|Claiborne_TN|Clay_TN|Cocke_TN|Davidson_TN|Decatur_TN|DeKalb_TN|Dickson_TN|Grainger_TN|Greene_TN|Hamilton_TN|Hancock_TN|Hardin_TN|Hawkins_TN|Henderson_TN|Henry_TN|Houston_TN|Humphreys_TN|Jefferson_TN|Knox_TN|Loudon_TN|McMinn_TN|McNairy_TN|Macon_TN|Marion_TN|Meigs_TN|Monroe_TN|Overton_TN|Perry_TN|Pickett_TN|Putnam_TN|Rhea_TN|Roane_TN|Robertson_TN|Sequatchie_TN|Sevier_TN|Smith_TN|Stewart_TN|Sumner_TN|Trousdale_TN|Union_TN|Washington_TN|Wayne_TN|Wilson_TN|Buchanan_VA|Dickenson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Norton_VA|Boone_WV|Braxton_WV|Cabell_WV|Calhoun_WV|Clay_WV|Fayette_WV|Jackson_WV|Kanawha_WV|Mason_WV|Nicholas_WV|Pleasants_WV|Putnam_WV|Raleigh_WV|Roane_WV|Tyler_WV|Wayne_WV|Webster_WV|Wetzel_WV|Wood_WV|","",F00G
E,"Pigtoe, Georgia",animal,GA,,12/02/2010,"Cherokee_AL|Clay_AL|Coosa_AL|Etowah_AL|Tallapoosa_AL|Fannin_GA|Gilmer_GA|Gordon_GA|Murray_GA|Walker_GA|Whitfield_GA|Bradley_TN|Polk_TN|","05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|",F03Z
